Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Shazam Counts,Explicit Track,Release Year,Total_Popularity_Score,Cross_Platform_Count,Release_Year,Artist_Song_Count,YouTube_Engagement_Rate,TikTok_Engagement_Rate
Cool,JnD Mix,Drake,5/25/2024,QZNWQ2410638,311,86.5,239850720.0,32312.5,13259481.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,265917250.0,98142716.0,28.0,5953.5,86.0,15.0,237120.5,17.0,12735768.5,7832.0,8624577.0,0,2024,0.022078115,0,2024.0,68,0.008484112,145.63261
Rich Men North of Richmond,Rich Men North of Richmond - Single,Oliver Anthony Music,8/11/2023,QZPLS2305267,312,86.5,214598460.0,66613.0,6363839.0,74.0,145094080.0,2568642.0,8397.0,1367633.0,35469076.0,733344471.0,21.0,5633.0,86.0,2.0,164805.0,12.0,93004856.0,63249.0,736604.0,1,2023,0.019689888,0,2023.0,1,0.017703291,162.85234
BESO,RR,ROSALï¿½,3/24/2023,USSM12301258,313,86.3,647201500.0,81393.0,46208549.0,74.0,186060260.0,1524559.0,946380.0,131649630.0,1792090770.0,28857204.0,117.0,106591.0,277.0,80.0,4935799.0,65.0,20360773.0,4829.0,1589528.0,0,2023,0.05605675,3,2023.0,8,0.0081939045,139.10849
MTG QUEM Nï¿½ï¿½O QUER SO,MTG QUEM Nï¿½ï¿½O QUER SOU EU - Si,DJ TOPO,5/10/2024,BXIV82456543,315,86.1,51198450.0,3022.0,40425173.0,80.0,14990394.0,244589.0,245300.0,26534406.0,265917250.0,98142716.0,8.0,48.0,86.0,29.0,9552072.0,20.0,12735768.5,7832.0,128880.0,0,2024,0.0046688616,1,2024.0,1,0.016316447,108.17081
Que Vuelvas,Que Vuelvas - Single,Carin Leon,12/9/2022,QZWT32210000,314,86.1,684853950.0,42893.0,25716699.0,73.0,547937700.0,1638787.0,1100030.0,91969060.0,1162186778.0,4235395.0,45.0,14160.0,358.0,20.0,2332617.0,18.0,100368438.0,17421.0,1654594.0,1,2022,0.065814756,3,2022.0,8,0.002990829,83.60588
Pretty Green Eyes (Sunset Ibiza Mix),Pretty Green Eyes (Sunset Ibiza Mix),KETTAMA,6/14/2024,CBEFB2400006,316,85.9,239850720.0,5.0,3277306.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,265917250.0,98142716.0,1.0,2.0,86.0,1.0,87002.0,10.0,12735768.5,7832.0,854584.0,0,2024,0.022078115,0,2024.0,1,0.008484112,145.63261
Just Wanna Rock,Just Wanna Rock,Lil Uzi Vert,10/17/2022,USAT22219211,318,85.8,665519040.0,152193.0,67322941.0,68.0,187947950.0,2379515.0,1016531.0,606205760.0,5516142056.0,169512700.0,73.0,4066.0,5729.0,20.0,707505.0,93.0,30928677.0,53530.0,3245670.0,1,2022,0.064260095,3,2022.0,11,0.012660505,596.347
Mood Swings (feat. Lil Tjay),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,USUM72013632,317,85.8,785016260.0,210669.0,32702397.0,70.0,654629570.0,5578060.0,1826673.0,141952700.0,976662212.0,56134858.0,100.0,41.0,25.0,8.0,33088.0,4.0,140629473.0,71183.0,3516050.0,1,2020,0.076501444,3,2020.0,13,0.008520942,77.71103
Fuck Love (feat. Trippie Redd),17,XXXTENTACION,8/25/2017,USUYG1156898,319,85.6,1615274500.0,203617.0,35375009.0,79.0,515463870.0,6471385.0,59900.0,19736442.0,100843174.0,4528014.0,37.0,1088.0,86.0,14.0,176966.0,5.0,106473506.0,116371.0,2026025.0,1,2017,0.13656372,2,2017.0,16,0.01255449,329.48438
Rich Flex,Her Loss,Drake,11/4/2022,USUG12208598,320,85.5,812274750.0,185579.0,57165405.0,73.0,86053280.0,651228.0,317033.0,223409950.0,1834709832.0,41553113.0,116.0,644.0,128.0,27.0,1296204.0,54.0,61423121.0,33488.0,2300268.0,1,2022,0.06816923,2,2022.0,68,0.007567742,704.6877
Standing Next to You,GOLDEN,Jung Kook,11/3/2023,USA2P2348391,321,85.5,675865900.0,23181.0,58344509.0,85.0,130563280.0,4183405.0,308567.0,111187860.0,628043802.0,2554205866.0,37.0,62294.0,25.0,49.0,6851022.0,24.0,3073921.0,1442.0,1220942.0,0,2023,0.056864534,2,2023.0,9,0.032041214,360.33502
Congratulations,Congratulations,Post Malone,11/4/2016,USUM71614484,322,85.3,1984802400.0,246374.0,81736432.0,75.0,1790918500.0,11063672.0,955053.0,99916456.0,811673866.0,172345162.0,143.0,32009.0,57.0,41.0,337255.0,26.0,389602011.0,364648.0,5233589.0,1,2016,0.1925184,3,2016.0,22,0.006177653,104.618645
Do It To It,Do It To It,ACRAZE,8/20/2021,QZFPL2100100,324,85.2,805019140.0,238887.0,94531613.0,73.0,117678530.0,1540284.0,2600179.0,673283840.0,10369065597.0,116322631.0,192.0,217739.0,2822.0,105.0,1784254.0,40.0,51038784.0,9188.0,9653748.0,0,2021,0.07463837,2,2021.0,1,0.013088922,258.93738
Tusa,Tusa,KAROL G,11/7/2019,USUM71921183,323,85.2,1497511400.0,157185.0,59187880.0,68.0,1816772700.0,12498062.0,1636079.0,39086388.0,414336041.0,458694827.0,232.0,150990.0,111.0,256.0,1274272.0,83.0,104611041.0,127399.0,7663807.0,0,2019,0.15424459,3,2019.0,32,0.006879266,23.890268
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,USUM72013355,325,84.8,1119350800.0,272485.0,46626350.0,71.0,767399800.0,6283245.0,1312576.0,203661250.0,1505078331.0,68109096.0,206.0,243703.0,234.0,33.0,158712.0,24.0,218042360.0,64927.0,4546156.0,1,2020,0.10571022,3,2020.0,13,0.008187708,155.16138
Good Good,Good Good,USHER,8/4/2023,QZS7J2331813,326,84.7,53825010.0,14742.0,9204769.0,59.0,83224430.0,607267.0,88131.0,6358930.0,89022964.0,250252884.0,22.0,343553.0,33.0,7.0,543853.0,34.0,58537921.0,22294.0,1896814.0,1,2023,0.0059802947,0,2023.0,4,0.0072967513,72.15235
Austin,Austin - Single,Dasha,11/17/2023,QZTB92360479,327,84.6,273023500.0,17900.0,169190514.0,87.0,28916868.0,303426.0,744600.0,187163600.0,2850135008.0,448423212.0,99.0,83189.0,449.0,48.0,1283979.0,130.0,22107065.0,4925.0,1521087.0,1,2023,0.024504362,2,2023.0,1,0.010493079,251.36093
Search & Rescue,Search & Rescue,Drake,4/7/2023,USUG12301601,329,84.6,337858370.0,96709.0,21646810.0,69.0,40938950.0,336819.0,106645.0,21329636.0,192701225.0,235007162.0,89.0,119741.0,162.0,15.0,535329.0,13.0,44542627.0,18653.0,1383076.0,1,2023,0.027442744,1,2023.0,68,0.008227372,200.0041
TULUM,TULUM,Peso Pluma,6/28/2023,QM7282325573,328,84.6,390182200.0,36912.0,13688250.0,74.0,253468640.0,1103093.0,1096644.0,84875224.0,1391833232.0,51539597.0,44.0,20963.0,71.0,16.0,2197720.0,38.0,23438854.0,7268.0,964306.0,1,2023,0.03675891,3,2023.0,22,0.004351994,77.395355
Shivers,#NAME?,Ed Sheeran,1/1/2020,GBAHS2100671,330,84.4,1568058100.0,188855.0,77441110.0,77.0,683237570.0,4641763.0,389848.0,88427780.0,1292107474.0,4334606324.0,263.0,925333.0,1773.0,222.0,4658778.0,112.0,290859819.0,66708.0,10179048.0,0,2020,0.13728927,3,2020.0,15,0.0067937775,226.82571
Coup du marteau,Coup du marteau,Tam Sir,12/8/2023,DGA0Q2357844,331,84.3,24933240.0,4241.0,2378348.0,67.0,79219500.0,463646.0,1800000.0,44679344.0,687729852.0,641603777.0,10.0,2264.0,86.0,6.0,165572.0,1.0,12735768.5,7832.0,1245247.0,0,2023,0.004193291,1,2023.0,1,0.0058526876,24.821844
Adderall (Corvette Corvette),Adderall (Corvette Corvette),Popp Hunna,10/14/2020,USA2P2036916,332,84.1,90383224.0,24868.0,4716437.0,45.0,29836992.0,627377.0,16892400.0,462872260.0,4082175492.0,1067.0,20.0,470.0,423.0,6.0,22115.0,3.0,6283417.0,26512.0,759001.0,1,2020,0.014218763,1,2020.0,1,0.021026852,27.401213
Full Senyum Sayang,Full Senyum Sayang,Evan Loss,4/28/2022,SGB502213458,333,84.0,18296870.0,1967.0,400655.0,67.0,108892430.0,699306.0,9893499.0,340731940.0,6334463728.0,15197.0,1.0,295.0,86.0,15.0,237120.5,17.0,12735768.5,7832.0,24326.0,0,2022,0.008486518,1,2022.0,1,0.006421998,34.43998
Sunroof,Sunroof,Nicky Youre,12/3/2021,USQX92202129,334,83.8,890752800.0,104690.0,38444734.0,79.0,169046580.0,1678946.0,621.0,47472.0,5807175.0,2854434834.0,149.0,849471.0,491.0,65.0,1743336.0,9.0,110963977.0,82293.0,2488830.0,0,2021,0.07280222,2,2021.0,2,0.0099318605,76.32315
Watching Yourself Being Born,Neuroscape,Blush Response,4/4/2023,QZFZ72309552,335,83.7,239850720.0,13.0,191.0,67.0,918283400.0,1480549.0,182200.0,26534406.0,265917250.0,98142716.0,28.0,3.0,86.0,15.0,237120.5,17.0,12735768.5,7832.0,854584.0,0,2023,0.037802868,1,2023.0,1,0.0016123018,145.63261
Los del Espacio,Los del Espacio - Single,LIT killah,6/1/2023,USWL12300725,336,83.3,373898430.0,53671.0,24287193.0,72.0,314467620.0,1775081.0,782114.0,148537760.0,1715842070.0,670200525.0,42.0,29417.0,3.0,27.0,645947.0,28.0,79804.0,197.0,776352.0,0,2023,0.03764083,3,2023.0,1,0.005644721,189.91806
Taste (feat. Offset),Taste (feat. Offset),Tyga,5/16/2018,USUYG1198481,338,83.1,1358105200.0,217189.0,31143734.0,69.0,1875005000.0,10236903.0,3833884.0,145706030.0,1981780200.0,526087000.0,67.0,46534.0,142.0,34.0,183823.0,33.0,476875275.0,185157.0,7997160.0,1,2018,0.1460943,3,2018.0,4,0.0054596676,38.0048
MAMIII,MAMIII,Becky G,2/10/2022,USRC12200425,337,83.1,911797060.0,80109.0,53928265.0,74.0,628308000.0,4924401.0,1741513.0,267846050.0,3410691967.0,36403252.0,125.0,165243.0,430.0,59.0,3772475.0,83.0,112920660.0,34289.0,3561445.0,1,2022,0.08762211,3,2022.0,11,0.007837561,153.80069
Until I Found You,Until I Found You,Stephen Sanchez,9/1/2021,USUG12103651,339,83.0,1020452100.0,169696.0,52678003.0,73.0,385820350.0,4710732.0,796783.0,391999550.0,3320885451.0,3540186470.0,75.0,269792.0,1886.0,30.0,897931.0,42.0,38544039.0,26435.0,11693340.0,0,2021,0.09289248,3,2021.0,2,0.012209654,491.97717
exes,exes,Tate McRae,11/17/2023,USRC12302756,340,83.0,323100060.0,27272.0,33467589.0,67.0,33501338.0,405965.0,319600.0,56188130.0,730969180.0,1646779233.0,67.0,131125.0,811.0,56.0,1010439.0,57.0,24536746.0,8494.0,697530.0,1,2023,0.02663684,2,2023.0,8,0.012117904,175.80711
Banana (feat. Shaggy),Banana (feat. Shaggy),Conkarah,8/16/2019,QMRSZ1901446,341,82.7,27747364.0,9067.0,1365840.0,41.0,136028800.0,1352520.0,23206072.0,803136060.0,11797196743.0,11609501.0,12.0,7746.0,100.0,8.0,90628.0,10.0,12735768.5,7832.0,348103.0,0,2019,0.016342573,1,2019.0,1,0.009942902,34.60887
Stick Season,Stick Season,Noah Kahan,7/8/2022,USUM72212470,342,82.6,965865200.0,113676.0,169323128.0,86.0,89431810.0,659870.0,82855.0,29406696.0,275016537.0,315685769.0,148.0,319240.0,577.0,85.0,16767304.0,103.0,18405146.0,38276.0,3365903.0,0,2022,0.077441156,1,2022.0,4,0.007378482,354.9133
Need To Know,Need To Know,Doja Cat,6/11/2021,USRC12101120,344,82.5,1178076800.0,164743.0,42269625.0,71.0,507790720.0,6169368.0,734932.0,365523940.0,2422643413.0,2099921417.0,195.0,439065.0,1451.0,38.0,870717.0,28.0,90615307.0,51300.0,5746726.0,1,2021,0.107279204,3,2021.0,19,0.012149433,497.3568
kompa pasiï¿½,kompa pasiï¿½,ýýýýýýýýýý,4/12/2024,USUS12400227,345,82.5,29458028.0,2602.0,6588032.0,78.0,8529869.0,225779.0,439200.0,8820761.0,87680200.0,154517.0,9.0,132.0,86.0,6.0,73462.0,17.0,12735768.5,7832.0,2085595.0,0,2024,0.0025927967,1,2024.0,2,0.026469337,20.083656
Quï¿½ï¿½ Ago,Pa' Luego Es Tarde,Yuridia,10/20/2022,MXF012200200,343,82.5,394381900.0,22919.0,12262540.0,73.0,805683900.0,2076505.0,998663.0,48461090.0,847830213.0,14566260.0,24.0,25712.0,1169.0,18.0,2340656.0,15.0,14271775.0,11420.0,1353588.0,0,2022,0.0478458,3,2022.0,1,0.002577321,48.52592
Last Last,Last Last,Burna Boy,5/12/2022,USAT22204901,346,82.4,410722300.0,130203.0,16877163.0,68.0,332556640.0,1906835.0,260214.0,93902400.0,1049244970.0,306416991.0,203.0,214958.0,2031.0,30.0,258278.0,94.0,15787293.0,18736.0,4840000.0,0,2022,0.04010133,3,2022.0,8,0.005733868,360.8647
Ngopi Maszeh,Ngopi Maszeh,Happy Asmara,1/29/2023,SGB502314277,347,82.2,8034198.0,756.0,174523.0,67.0,32806412.0,130043.0,6698664.0,76927000.0,1953589891.0,98142716.0,28.0,27.0,86.0,15.0,237120.5,17.0,12735768.5,7832.0,854584.0,0,2023,0.0023877136,1,2023.0,3,0.0039639813,11.483931
500lbs,500lbs,Lil Tecca,7/21/2023,USUM72309854,349,82.1,350584200.0,79228.0,26972646.0,68.0,32342536.0,452857.0,638.0,1056379.0,11627298.0,277256864.0,19.0,1239.0,1452.0,5.0,31145.0,19.0,2538334.0,6256.0,776386.0,1,2023,0.027970081,1,2023.0,9,0.014001932,1653.1769
Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,Drake,9/3/2021,USUG12104409,348,82.1,732652160.0,217189.0,35225322.0,72.0,247680350.0,2184804.0,264300.0,95344150.0,711702658.0,379789269.0,67.0,3965.0,443.0,10.0,74228.0,26.0,96181566.0,75646.0,2095961.0,1,2021,0.06345234,3,2021.0,68,0.008821067,360.74078
BILLIE EILISH.,BILLIE EILISH.,Armani White,5/19/2022,SGB502248062,350,82.0,359416600.0,91114.0,29730236.0,64.0,116400990.0,2127918.0,4530098.0,885538370.0,10488403602.0,74794888.0,40.0,169548.0,7064.0,18.0,137293.0,52.0,29260633.0,18576.0,3310069.0,1,2022,0.04293394,2,2022.0,1,0.018280935,195.4788
ýýýýýýýýýýýý,ýýýýýýýýýýýý,YOASOBI,4/12/2023,JPP302300157,351,81.8,356559940.0,47785.0,12078942.0,69.0,490408480.0,4295510.0,504800.0,162429650.0,1871819472.0,1227624888.0,59.0,1883.0,86.0,7.0,44834.0,12.0,540614.0,419.0,804248.0,0,2023,0.040081162,3,2023.0,5,0.008759048,321.76968
Lï¿½ï¿½ï¿½AMOUR DE ,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,USUM72401990,352,81.6,84575290.0,5186.0,51449432.0,85.0,11080040.0,346121.0,137.0,26534406.0,265917250.0,3541236.0,95.0,271.0,1.0,19.0,2682503.0,18.0,183562.0,231.0,214747.0,0,2024,0.0071875583,0,2024.0,27,0.031238332,192278.31
Thinkinï¿½ï¿½ï¿½ B,One Thing At A Time,Morgan Wallen,3/3/2023,USUG12300821,353,81.5,406319780.0,42283.0,16439412.0,80.0,84066190.0,368256.0,117408.0,7626726.0,99492470.0,606650627.0,50.0,262596.0,145.0,2.0,2456.0,19.0,181953005.0,27501.0,1185776.0,0,2023,0.03345894,1,2023.0,20,0.00438056,64.958626
Madonna,Madonna - Single,Natanael Cano,3/8/2024,QZ9QQ2400185,354,81.3,272838340.0,7265.0,54631978.0,85.0,105675950.0,806116.0,182200.0,150848.0,2099500.0,126527485.0,23.0,572.0,86.0,10.0,2210844.0,8.0,1544866.0,966.0,572478.0,1,2024,0.023401897,1,2024.0,8,0.0076281973,0.8279263
deja vu,deja vu,Olivia Rodrigo,4/1/2021,USUG12101240,355,81.3,1606975500.0,172376.0,64346126.0,80.0,638102700.0,7847239.0,1210842.0,534102460.0,3758269019.0,2265662637.0,206.0,279408.0,332.0,27.0,76887.0,49.0,62922329.0,74501.0,3545397.0,1,2021,0.14572604,3,2021.0,20,0.01229777,441.0997
6. A.M.,Motion is Emotion,Azul,10/7/2022,ES40B2200055,356,81.1,1186.0,5.0,30.0,67.0,1231300400.0,3158558.0,182200.0,26534406.0,265917250.0,248653921.0,28.0,1.0,86.0,15.0,237120.5,17.0,12735768.5,7832.0,854584.0,0,2022,0.025521642,1,2022.0,1,0.002565222,145.63261
CONTIGO (with Tiï¿½ï¿½,CONTIGO (with Tiï¿½ï¿½,KAROL G,2/15/2024,USUG12400966,357,81.0,162165860.0,10306.0,87901542.0,85.0,93106344.0,1394962.0,182200.0,26534406.0,265917250.0,1916097608.0,66.0,46348.0,53.0,45.0,4652694.0,69.0,11091776.0,1611.0,775583.0,0,2024,0.014903457,0,2024.0,32,0.01498247,145.63261
Sequï¿½ï¿½ncia da,Sequï¿½ï¿½ncia da,TRASHXRL,5/8/2023,SGB502370315,358,80.8,148630350.0,22962.0,19586200.0,35.0,61652250.0,723007.0,3757654.0,145382540.0,2299851479.0,1136738.0,3.0,1.0,86.0,15.0,237120.5,5.0,42656.0,7832.0,423570.0,1,2023,0.014894956,1,2023.0,2,0.011727195,38.6897
WILDFLOWER,HIT ME HARD AND SOFT,Billie Eilish,5/17/2024,USUM72401993,359,80.8,100838510.0,5188.0,50795354.0,87.0,6390843.0,134606.0,253.0,26534406.0,265917250.0,934654.0,76.0,181.0,5.0,16.0,4083154.0,39.0,294656.0,163.0,124583.0,0,2024,0.008357971,0,2024.0,27,0.021062477,104466.17
Doja,Doja,Central Cee,7/21/2022,ZZOPM2237319,360,80.5,676519740.0,192241.0,57503569.0,74.0,201326160.0,3061387.0,492679.0,411670400.0,3919404141.0,279634941.0,66.0,58802.0,2699.0,31.0,877441.0,42.0,1285099.0,3136.0,2415167.0,1,2022,0.06262736,3,2022.0,9,0.015206111,835.5736
Kill This Love,Kill This Love,BLACKPINK,4/4/2019,KRA401900005,361,80.4,820840640.0,63934.0,18843601.0,67.0,2920436500.0,40314890.0,1738066.0,182304240.0,1616215054.0,269811977.0,67.0,9022.0,24.0,25.0,237406.0,24.0,11369224.0,57874.0,2892074.0,0,2019,0.12613447,3,2019.0,14,0.013804406,104.88908
Lan,Lan - Single,Zeynep Bastï¿½,3/8/2024,TRAUR2400004,362,80.3,81246710.0,4073.0,6852706.0,72.0,146249970.0,590112.0,182200.0,26534406.0,265917250.0,88179577.0,11.0,5899.0,86.0,5.0,1585206.0,17.0,12735768.5,7832.0,444123.0,0,2024,0.0096887695,0,2024.0,1,0.0040349616,145.63261
"Good Luck, Babe!","Good Luck, Babe!",Chappell Roan,4/5/2024,USUG12401967,363,80.2,176290080.0,13470.0,157502211.0,87.0,6018651.0,140562.0,61889.0,45660068.0,263955300.0,17447092.0,99.0,16680.0,86.0,65.0,10743893.0,122.0,572090.0,1327.0,485935.0,0,2024,0.01449623,0,2024.0,1,0.023354566,737.76166
Sweet but Psycho,Sweet but Psycho,Ava Max,8/17/2018,USAT21802011,365,80.1,1668741000.0,174052.0,42966784.0,76.0,1254501200.0,9554049.0,5371543.0,206785020.0,2733847243.0,2008056455.0,192.0,368635.0,784.0,106.0,1172519.0,44.0,189191184.0,253101.0,13479680.0,0,2018,0.1584746,3,2018.0,9,0.0076158154,38.496384
Hey Mor,Hey Mor,Ozuna,10/6/2022,QMDA62203322,364,80.1,986132300.0,97956.0,68983561.0,76.0,383748670.0,1303919.0,793798.0,154969250.0,2145975300.0,45000407.0,79.0,65798.0,79.0,41.0,3780470.0,78.0,27759302.0,3605.0,1428200.0,0,2022,0.08681239,3,2022.0,12,0.003397849,195.22481
Ferrari,Ferrari,James Hype,3/15/2022,GB3CE2200004,366,80.1,626010200.0,185422.0,78359363.0,74.0,202193300.0,1277287.0,88909.0,20233024.0,368044894.0,877635000.0,132.0,253244.0,332.0,76.0,1468578.0,44.0,2598595.0,2953.0,6257313.0,0,2022,0.053154245,2,2022.0,2,0.0063171634,227.56749
Falling,Falling,Trevor Daniel,10/5/2018,USUYG1221109,367,80.0,1606024000.0,225643.0,32822629.0,71.0,1151842600.0,15653870.0,6047796.0,914937600.0,8742744684.0,529839674.0,115.0,168415.0,126.0,195.0,454460.0,4.0,212305894.0,141079.0,12373665.0,0,2018,0.16155107,3,2018.0,1,0.0135902865,151.28445
positions,positions,Ariana Grande,10/23/2020,USUM72019412,368,80.0,1432830100.0,139215.0,53934095.0,74.0,778340200.0,10401273.0,1268910.0,254276140.0,1984520688.0,1958337600.0,283.0,599336.0,639.0,43.0,242610.0,50.0,90015866.0,39920.0,3299253.0,1,2020,0.13105828,3,2020.0,26,0.013363402,200.38927
Where Are You Now,Where Are You Now,Lost Frequencies,7/30/2021,BEHP42100067,370,79.9,1223329400.0,211823.0,114773091.0,74.0,214359660.0,1467163.0,308286.0,25459624.0,413908070.0,1857452555.0,256.0,391895.0,308.0,158.0,4728637.0,51.0,80579628.0,6731.0,8462590.0,0,2021,0.09998117,3,2021.0,3,0.006844403,82.58417
Amor Prohibido - Remasterizado 2024/30th Anniversary,Amor Prohibido (Remasterizado 2024/30th Anniversary),Selena,3/22/2024,USUM72402905,369,79.9,302177120.0,34.0,224573.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,265917250.0,98142716.0,6.0,5953.5,86.0,1.0,239.0,15.0,92486209.0,42531.0,854584.0,0,2024,0.026930533,1,2024.0,7,0.008484112,145.63261
Save Your Tears,After Hours,The Weeknd,3/20/2020,USUG12000658,371,79.9,1995511900.0,304456.0,63126296.0,80.0,365257700.0,2699016.0,415050.0,137726740.0,1154403769.0,327.0,285.0,3607.0,321.0,46.0,105227.0,27.0,283725931.0,79728.0,15776388.0,1,2020,0.16477512,3,2020.0,31,0.00738935,331.83087
Happier Than Ever,Happier Than Ever,Billie Eilish,7/30/2021,USUM72105936,372,79.9,1321878100.0,189487.0,51228803.0,78.0,530778900.0,8470860.0,570442.0,358879650.0,2295813182.0,1152917073.0,199.0,82181.0,275.0,51.0,547449.0,50.0,9900535.0,29358.0,4647622.0,1,2021,0.11884994,3,2021.0,27,0.015959302,629.12445
This Is What You Came For,This Is What You Came For,Calvin Harris,4/29/2016,GBARL1600460,373,79.8,1746790900.0,204049.0,117171040.0,79.0,3084719600.0,13411706.0,2176881.0,17649504.0,137718139.0,276177209.0,356.0,119588.0,81.0,173.0,1609545.0,86.0,595393905.0,143591.0,13444054.0,0,2016,0.19924104,3,2016.0,17,0.004347788,8.107699
China,China,Anuel AA,7/19/2019,QM6P41952433,376,79.5,1178076500.0,137559.0,58323638.0,68.0,2324673800.0,9851235.0,386741.0,15484682.0,146747450.0,300548195.0,182.0,36105.0,20.0,75.0,1424896.0,63.0,97138846.0,31755.0,5865011.0,0,2019,0.13941191,3,2019.0,13,0.0042376854,40.03879
"Let It Go - From ""Frozen""/Soundtrack Version",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Idina Menzel,1/1/2013,USWD11366376,374,79.5,759374850.0,64239.0,27371339.0,69.0,4168791000.0,11589558.0,837092.0,81957010.0,966469545.0,93296828.0,151.0,5863.0,86.0,31.0,159525.0,45.0,273693240.0,3302248.0,2515774.0,0,2013,0.14541726,3,2013.0,2,0.0027800766,97.90669
Moonlight,?,XXXTENTACION,3/16/2018,USUG11800209,375,79.5,1885431700.0,241112.0,41330643.0,77.0,1607650400.0,24201486.0,275009.0,36219010.0,300772720.0,160456727.0,66.0,16859.0,2.0,41.0,344324.0,15.0,138948996.0,311466.0,3644968.0,1,2018,0.1801348,3,2018.0,16,0.015053948,131.7007
I Had Some Help (feat. Morgan Wallen),I Had Some Help,Post Malone,5/10/2024,USUM72404993,377,79.4,250080420.0,2711.0,4839848.0,67.0,148269620.0,1257935.0,182200.0,26534406.0,265917250.0,98142716.0,137.0,19724.0,86.0,6.0,44739.0,19.0,12735768.5,7832.0,854584.0,0,2024,0.022874549,1,2024.0,22,0.008484112,145.63261
Smart,EASY,LE SSERAFIM,2/19/2024,USA2P2402103,379,79.3,159256690.0,6829.0,20291074.0,74.0,130698280.0,1872592.0,170200.0,234770540.0,2059824051.0,495137217.0,13.0,915.0,16.0,3.0,20293.0,17.0,264369.0,676.0,234077.0,0,2024,0.018401591,0,2024.0,6,0.014327602,1379.3723
That's What I Like,24K Magic,Bruno Mars,11/17/2016,USAT21602948,378,79.3,2075459800.0,209632.0,84707015.0,80.0,2696140000.0,17077084.0,604526.0,100008150.0,704916578.0,408244698.0,142.0,57222.0,316.0,270.0,391125.0,44.0,666715599.0,500761.0,854584.0,0,2016,0.2180637,3,2016.0,12,0.0063339015,165.43207
Commando,Commando - Single,Mavokali,9/28/2022,QZTVM2210964,380,78.6,21667024.0,9105.0,1266295.0,67.0,48246852.0,435329.0,7444200.0,251304350.0,5361829317.0,98142716.0,2.0,1544.0,86.0,2.0,33249.0,17.0,5089.0,7832.0,1561153.0,0,2022,0.006240565,1,2022.0,1,0.009022973,33.758404
The Business,The Business,Tiï¿½ï¿,9/16/2020,CYA112000624,381,78.3,1191635200.0,255697.0,78272032.0,70.0,539885300.0,4027102.0,777092.0,73955190.0,1435552956.0,462516169.0,362.0,277419.0,484.0,216.0,3941324.0,41.0,108360279.0,53852.0,9642311.0,0,2020,0.104849935,3,2020.0,10,0.0074591828,95.16904
Ride It,Ride It,Regard,7/26/2019,GBCEN1900047,382,78.2,1349427800.0,220002.0,106549747.0,76.0,564022800.0,3884141.0,3646762.0,362781700.0,5118900832.0,49285616.0,357.0,386774.0,894.0,273.0,2339277.0,65.0,182505519.0,51884.0,16283609.0,0,2019,0.12172912,3,2019.0,2,0.0068864985,99.48048
Mwaki,SURRENDER,Zerb,9/27/2023,NLRD52339318,383,77.9,121234000.0,36468.0,76765385.0,42.0,78160610.0,806269.0,118600.0,20204904.0,395342206.0,303381336.0,48.0,90542.0,163.0,51.0,19833933.0,34.0,1553861.0,760.0,4890793.0,0,2023,0.011321619,0,2023.0,2,0.010315554,170.36032
BICHOTA,BICHOTA,KAROL G,10/23/2020,USUM72019324,385,77.8,868091460.0,86379.0,31261057.0,64.0,1591945500.0,7916193.0,1586770.0,101362710.0,1153849236.0,172943996.0,133.0,36028.0,239.0,38.0,1594172.0,33.0,70065986.0,48232.0,1740278.0,1,2020,0.10153418,3,2020.0,32,0.004972654,63.87986
Renklensin,Renklensin - Single,Reynmen,4/19/2024,FRX282477628,384,77.8,54940564.0,2630.0,6589111.0,75.0,77507180.0,547375.0,182200.0,26534406.0,265917250.0,11444478.0,9.0,3016.0,86.0,5.0,1585603.0,17.0,12735768.5,7832.0,197952.0,0,2024,0.0062368833,0,2024.0,1,0.0070622615,145.63261
