Review #,Brand,Variety,Style,Country,Points,Top Ten,Price
1116,Tokyo Noodle,Mini Instant Noodles Artificial Chicken Flavor,Pack,Japan,50.0,,0.79
1115,Nissin,Pan Asian Kitchen Sukiyaki Beef Flavor Savory Soy Sauce Ramen Noodles,Tray,USA,37.5,,2.19
1114,Maitri,Vegetarian Fried Noodles (Mie Goreng),Pack,Indonesia,40.0,,0.79
1113,Samyang Foods,Samyang Ramyun (SK Version),Cup,South Korea,35.0,,1.29
1112,Mama,Oriental Style Instant Kua-Chap Clear Soup,Pack,Thailand,37.5,,0.79
1111,Golden Wheat,Korean Style Stew Beef Cooking Noodle,Pack,China,32.5,,0.79
1110,GS25,Gonghwachun Jjajangmyun,Pack,South Korea,45.0,,0.79
1109,La Fonte,Spaghetti With Bolognese Sauce,Box,Indonesia,42.5,,1.09
1108,Chencun,Spicy Beef,Cup,China,35.0,,1.29
1107,Nissin,Demae Ramen Kimchi Flavour Instant Noodle With Soup Base,Bowl,Hong Kong,35.0,,1.79
1106,Nissin,Raoh Rich Soy Sauce With Roast Pork (2 Slices),Bowl,Japan,45.0,,1.79
1105,Nongshim,Doong Ji Authentic Korean Cold Noodles With Chili Sauce,Tray,South Korea,50.0,,2.19
1104,Western Family,Instant Noodles Chicken Flavour,Pack,Canada,35.0,,0.79
1103,Myojo,Ippei-chan Yomise No Yakisoba Teriyaki Mayo Flavor,Tray,Japan,50.0,,2.19
1102,Batchelors,Super Noodles Mild Mexican Chilli,Pack,UK,30.0,,0.79
1101,Eat & Go,Spicy Chicken Mi Instan Cup,Cup,Indonesia,42.5,,1.29
1100,Baltix,Instant Noodles With Chicken Flavour Broth,Pack,Estonia,37.5,,0.79
1099,Baltix,Instant Noodles With Beef Flavour Broth,Pack,Estonia,32.5,,0.79
1098,Tropicana Slim,Low Fat Noodles Hainan Chicken,Pack,Indonesia,37.5,,0.79
1097,Amianda,Homely Dried Noodles - Sesame Pate,Pack,Taiwan,37.5,,0.79
1096,Amianda,Tachia Noodles - Hot & Spicy Sauce,Pack,Taiwan,35.0,,0.79
1095,Amianda,Tachia Dried Noodles - Fried Shallot,Pack,Taiwan,32.5,,0.79
1094,Amianda,Thin Noodles - Sesame Oil,Pack,Taiwan,42.5,,0.79
1093,Amianda,Hakka Flat Noodles - Satay Sauce,Pack,Taiwan,45.0,,0.79
1092,Amianda,Tachia Dried Noodles - Rou Zhou Meat Sauce,Pack,Taiwan,50.0,,0.79
1091,Amianda,Homely Dried Noodles - Original Flavor ,Pack,Taiwan,40.0,,0.79
1090,Amianda,Dried Noodles - Spicy Sauerkraut,Pack,Taiwan,32.5,,0.79
1089,Amianda,Hakka Flat Noodles - Fried Bean Sauce,Pack,Taiwan,42.5,,0.79
1088,Amianda,Tachia Dried Noodles - Peppery,Pack,Taiwan,37.5,,0.79
1087,MyKuali,Penang White Curry Noodle,Pack,Malaysia,50.0,2014 #1,0.79
1086,Sawadee,Indian Curry Flavour,Pack,UK,30.0,,0.79
1085,Vina Acecook,Hao Hao Mi Goreng Shrimp & Onion Flavour,Pack,Vietnam,35.0,,0.79
1084,Mr. Noodles,Noodles In A Cup Chicken Simulated Flavour,Cup,Canada,15.0,,1.29
1083,Nissin,GooTa Demi Hamburg-Men,Cup,Japan,47.5,,1.29
1082,Indomie,Mi Goreng Cabe Ijo,Pack,Indonesia,45.0,,0.79
1081,Deshome,Aloe Noodle Sesame Sauce,Pack,Taiwan,32.5,,0.79
1080,Deshome,Black Eyed Beans Noodle Basil Sauce & Sesame Sauce,Pack,Taiwan,35.0,,0.79
1079,Deshome,Aloe Noodle Vegetable Sauce,Pack,Taiwan,50.0,,0.79
1078,Deshome,Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce,Pack,Taiwan,37.5,,0.79
1077,Deshome,Aloe Noodle Red Onion & Sesame Sauce,Pack,Taiwan,50.0,,0.79
1076,Deshome,Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce,Pack,Taiwan,37.5,,0.79
1075,Deshome,Aloe Noodle With Basil Sauce,Pack,Taiwan,50.0,,0.79
1074,Deshome,Pollen Noodles Sesame Sauce & Soy Sauce,Pack,Taiwan,42.5,,0.79
1073,Deshome,Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce,Pack,Taiwan,37.5,,0.79
1072,Deshome,Aloe Noodle With Spicy Soybean Sauce,Pack,Taiwan,40.0,,0.79
1071,Nissin,Raoh Soy Sauce Taste,Pack,Japan,40.0,,0.79
1070,HoMyeonDang,Premium Noodle House Pork & Seafood Flavor,Pack,South Korea,40.0,,0.79
1069,Nissin,Raoh Rich Miso Flavor,Bowl,Japan,50.0,,1.79
1068,Koka,Oriental Instant Noodles Stir Fried Noodles,Pack,Singapore,37.5,,0.79
1067,Nissin,Cup Noodle Red Shock,Cup,Japan,37.5,,1.29
1066,Tasty Bite,1 Step-1 Minute Asian Noodles Pad Thai,Pack,USA,35.0,,0.79
1065,Tasty Bite,1 Step-1 Minute Asian Noodles Kung Pao,Pack,USA,42.5,,0.79
1064,Tasty Bite,1 Step-1 Minute Asian Noodles Mushroom Lo Mein,Pack,USA,40.0,,0.79
1063,Tasty Bite,1 Step-1 Minute Asian Noodles Thai Basil,Pack,USA,37.5,,0.79
1062,Tasty Bite,1 Step-1 Minute Asian Noodles Lemongrass Ginger,Pack,USA,37.5,,0.79
1061,Tasty Bite,1 Step-1 Minute Asian Noodles Toasted Sesame,Pack,USA,40.0,,0.79
1060,Star Anise Foods,Happy Pho Vietnamese Brown Rice Noodle Soup Garlic Goodness,Pack,USA,37.5,,0.79
1059,Mamee,Oriental Noodles Curry Flavour,Pack,Malaysia,32.5,,0.79
1058,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle - Original Sauce,Pack,Taiwan,40.0,,0.79
1057,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Spicy Sesame Oil Sauce,Pack,Taiwan,35.0,,0.79
1056,A-Sha Dry Noodle,Dry Noodle Mandarin Noodle - Onion Oil Sauce,Pack,Taiwan,50.0,,0.79
1055,A-Sha Dry Noodle,Dry Noodle QQ Thin Noodle - BBQ Sauce,Pack,Taiwan,50.0,,0.79
1054,A-Sha Dry Noodle,No. 10 Mandarin Noodle - Black Pepper Sauce,Pack,Taiwan,37.5,,0.79
1053,A-Sha Dry Noodle,Dry Noodle Tainan Noodle - Sesame Sauce,Pack,Taiwan,40.0,,0.79
1052,A-Sha Dry Noodle,Dry Noodle Hakka Noodle - Chili Sauce,Pack,Taiwan,42.5,,0.79
1051,Maruchan,Seimen Japanese Instant Ramen Noodles Soy Sauce Taste,Pack,Japan,37.5,,0.79
1050,Knorr,Japanese Pork Bone Flavour Quick Serve Macaroni,Pack,Hong Kong,30.0,,0.79
1049,Mr. Noodles,Bowl Beef Simulated Flavor,Bowl,Canada,20.0,,1.79
1048,Ottogi,Cheese Bokki,Cup,South Korea,35.0,,1.29
1047,New Touch,Yakisoba Noodle,Tray,Japan,40.0,,2.19
1046,Myojo,Stir Fry Noodles Japanese Style Noodles With Sauce,Pack,USA,40.0,,0.79
1045,Nissin,Chow Mein Chicken,Tray,USA,35.0,,2.19
1044,Nongshim,Shin Ramyun Noodle Spicy Mushroom,Bowl,China,32.5,,1.79
1043,Chewy,Rice Vermicelli Satay Chicken,Pack,China,30.0,,0.79
1042,Nongshim,Potato Pork Ramyun,Pack,China,50.0,,0.79
1041,Ko-Lee,Instant Noodles Super Chow Mein,Pack,UK,40.0,,0.79
1040,Western Family,Instant Noodles Vegetable Flavour,Pack,Canada,10.0,,0.79
1039,Maruchan,Bowl Hot & Spicy Shrimp Flavor Ramen Noodles With Vegetables,Bowl,USA,42.5,,1.79
1038,Itomen,Chanponmen,Pack,Japan,42.5,,0.79
1037,Emart,Dare You Habanero Jjamppong,Pack,South Korea,40.0,,0.79
1036,Golden Wheat,Korean Style Spicy Shrimp Noodle Soup,Bowl,China,35.0,,1.79
1035,Wei Lih,Spicy Sichuan Flavor Instant Noodle,Bowl,Taiwan,35.0,,1.79
1034,Western Family,Instant Noodles In A Cup Spicy Chicken,Cup,Canada,22.5,,1.29
1033,Nissin,King Cup Noodle BBQ Chicken & Onion,Cup,Japan,37.5,,1.29
1032,Mama,Authentic Thai Cuisine Pad Thai,Pack,Thailand,40.0,,0.79
1031,HoMyeonDang,Premium Noodle House Don Ramyun,Pack,South Korea,40.0,,0.79
1030,Samyang Foods,60 Ingredients Assorted Vegetable SK Version,Pack,South Korea,37.5,,0.79
1029,Samyang Foods,Nagasaki Crab Jjampong,Pack,South Korea,50.0,,0.79
1028,Samyang Foods,Buldalk Bokkeummyeon (Hot Fried Chicken Ramyun),Pack,South Korea,40.0,,0.79
1027,Samyang Foods,Yukgaejang Beef Ramyun,Bowl,South Korea,40.0,,1.79
1026,Samyang Foods,Bajirak Kalgugsu,Pack,South Korea,37.5,,0.79
1025,Samyang Foods,Hot Chacharoni,Pack,South Korea,37.5,,0.79
1024,HoMyeonDang,Premium Noodle House Tofu Fried Noodle,Pack,South Korea,35.0,,0.79
1023,Samyang Foods,Samyang Ramyun,Pack,South Korea,45.0,,0.79
1022,HoMyeonDang,Premuim Noodle House Crab Jjampong,Pack,South Korea,50.0,,0.79
1021,Samyang Foods,Beef Flavor Ramyun (SK Version),Pack,South Korea,42.5,,0.79
1020,Samyang Foods,Nagasaki Jjampong,Bowl,South Korea,47.5,,1.79
1019,Samyang Foods,Kimchi Ramyun (SK Version),Pack,South Korea,40.0,,0.79
1018,Samyang Foods,Ganjjampong,Pack,South Korea,42.5,,0.79
1017,Samyang Foods,Sutah (SK Version),Pack,South Korea,37.5,,0.79
1016,Nissin,Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup,Cup,USA,35.0,,1.29
1015,Tradition,Oriental Style Ramen Noodle Soup,Pack,USA,27.5,,0.79
1014,Nissin,King Spa Oh Peperoncino Spaghetti (日清生タイプSpa王 ペペロンチーノ),Bowl,Japan,42.5,,1.79
1013,Vina Acecook,Oh! Ricey Hủ Tiếu Sườn Heo (Pork Spareribs Flavour),Pack,Vietnam,35.0,,0.79
1012,Unox,Good Noodles Oosterse Kip (Oriental Chicken),Pack,Holland,35.0,,0.79
1011,Maruchan,Bowl Hot & Spicy Chicken Flavor Ramen Noodles With Vegetables,Bowl,USA,40.0,,1.79
1010,Golden Wheat,Korean Style Spicy Beef Noodle Soup,Bowl,China,37.5,,1.79
1009,Western Family,Instant Noodles In A Cup Oriental,Cup,Canada,20.0,,1.29
1008,Ottogi,Sesame Flavor Noodle Bowl,Bowl,South Korea,35.0,,1.79
1007,Nissin,Demae Ramen Sesame Oil Flavour Noodles With Soup Base,Bowl,Hong Kong,45.0,,1.79
1006,Amino,Barszcz czerwony (Borscht),Pack,Poland,40.0,,0.79
1005,Four Seas,Chicken Flavour,Bowl,China,27.5,,1.79
1004,Wai Wai,Artificial Pork Flavour,Pack,Thailand,30.0,,0.79
1003,Nissin,Chow Mein Spicy Teriyaki Beef,Tray,USA,45.0,,2.19
1002,Mr. Noodles,Bowl Spicy Chicken Simulated Flavour,Bowl,Canada,20.0,,1.79
1001,Paldo,ДОШИРАК (Dosirac) Beef Flavor,Pack,South Korea,35.0,,0.79
1000,Maruchan,Yakisoba Beef Taco Flavor,Tray,USA,42.5,,2.19
999,Pot Noodle,Tony's Doner Kebab,Cup,UK,15.0,,1.29
998,Nongshim,Shin Ramyun Black Spicy Beef,Cup,South Korea,45.0,,1.29
997,Sakurai Foods,Miso Stew Instant Udon (Winter),Pack,Japan,42.5,,0.79
996,Maruchan,Bowl Chicken Flavor,Bowl,USA,40.0,,1.79
995,Ko-Lee,Instant Noodles Beef,Pack,UK,30.0,,0.79
994,Wai Wai,Tom Yum Shrimp Flavour,Pack,Thailand,32.5,,0.79
993,Unox,Sate,Pack,Holland,35.0,,0.79
992,Prima Taste,Singapore Laksa La Mian,Pack,Singapore,50.0,2013 #1,0.79
991,Prima Taste,Singapore Curry La Mian,Pack,Singapore,50.0,2013 #2,0.79
990,Nissin,Pan Asian Kitchen Spicy Pad Thai,Tray,USA,27.5,,2.19
989,GS25,Gonghwachun Jjamppong,Pack,South Korea,40.0,,0.79
988,Amino,Ogorkowa,Pack,Poland,32.5,,0.79
987,Trident,Singapore Soft Noodles,Pack,Australia,27.5,,0.79
986,Paldo,Jong-Gah-Jip Kimchi Ramen,Pack,South Korea,40.0,,0.79
985,Ko-Lee,Go Noodles Thai Hot & Spicy Tom Yum,Cup,UK,10.0,,1.29
984,Sun Noodle,Ramen Shoyu Flavor,Tray,USA,50.0,,2.19
983,Sun Noodle,Tantanmen Spicy Sesame (Mild),Tray,USA,37.5,,2.19
982,Sun Noodle,Ramen Miso Flavor,Tray,USA,50.0,,2.19
981,S&S,Saimin,Pack,USA,40.0,,0.79
980,Sun Noodle,Cold Ramen Soy Sauce Vinaigrette,Tray,USA,40.0,,2.19
979,Sun Noodle,Nama Soba Buckwheat Noodle,Tray,USA,40.0,,2.19
978,Sun Noodle,Ramen Pork Flavor,Tray,USA,50.0,,2.19
977,Sun Noodle,Yakisoba,Pack,USA,45.0,,0.79
976,Nissin,Donbei Tensoba,Bowl,Japan,40.0,,1.79
975,Ottogi,Spaghetti Ramen,Bowl,South Korea,45.0,,1.79
974,Pot Noodle,Chilli Beef Flavour,Cup,UK,22.5,,1.29
973,Annie Chun's,Ramen House Spicy Chicken Ramen,Pack,USA,40.0,,0.79
972,Springlife,Spinach With Organic Noodles,Pack,China,30.0,,0.79
971,Annie Chun's,Soup Bowl Chinese Chicken,Bowl,USA,42.5,,1.79
970,Annie Chun's,Noodle Express Spicy Szechuan,Tray,USA,20.0,,2.19
969,Annie Chun's,Soup Bowl Vietnamese Pho,Bowl,USA,40.0,,1.79
968,Annie Chun's,Noodle Express Teriyaki,Tray,USA,30.0,,2.19
967,Annie Chun's,Soup Bowl South Korean Kimchi,Bowl,USA,45.0,,1.79
966,Annie Chun's,Ramen House Spring Vegetable Ramen,Pack,USA,40.0,,0.79
965,Annie Chun's,Noodle Express Chinese Chow Mein,Tray,USA,37.5,,2.19
964,Nissin,Raoh Backfat Rich Soy Sauce Flavor,Bowl,Japan,50.0,,1.79
963,Pot Noodle,Mr. Chu’s Golden Noodle No. 7 Sticky Rib,Cup,UK,32.5,,1.29
962,Nongshim,Bowl Noodle Soup Spicy Seafood Flavor (New Version),Bowl,USA,42.5,,1.79
961,Trident,Chow Mein Soft Noodles,Pack,Australia,27.5,,0.79
960,Nissin,Bowl Noodles Hot & Spicy Super Picante,Bowl,USA,32.5,,1.79
959,Sakurai Foods,ARCHE Naturküche Ramen Mit Ingwer,Pack,Japan,32.5,,0.79
958,Sakurai Foods,Soy Sauce Ramen,Bowl,Japan,42.5,,1.79
957,Sakurai Foods,100% Vegetarian Soy Sauce Flavor,Pack,Japan,42.5,,0.79
956,Sakurai Foods,Sesame Noodles,Pack,Japan,50.0,,0.79
955,Sakurai Foods,Miso Ramen,Bowl,Japan,40.0,,1.79
954,Sakurai Foods,ARCHE Naturküche Japanische Nudelsuppe,Pack,Japan,32.5,,0.79
953,Sakurai Foods,Soy Sauce Ramen,Pack,Japan,47.5,,0.79
952,Pot Noodle,Sweet & Spicy,Cup,UK,35.0,,1.29
951,Vifon,Pomidorowa (Mild Tomato),Pack,Poland,40.0,,0.79
950,Ottogi,Kiss Myon,Cup,South Korea,37.5,,1.29
949,Ko-Lee,Instant Noodles Chicken ,Pack,UK,35.0,,0.79
948,Trident,Hot & Spicy 2 Minute Noodles,Pack,Australia,35.0,,0.79
947,Maruchan,Yakisoba Jalapeno Cheddar,Tray,USA,40.0,,2.19
946,Right Foods,Dr. McDougall's Vegan Chicken Ramen,Cup,USA,17.5,,1.29
945,Pot Noodle,Jamaican Jerk!,Cup,UK,27.5,,1.29
944,Wai Wai,Oriental Style Instant Noodles (Dry method),Pack,Thailand,30.0,,0.79
943,Amino,Zurek,Pack,Poland,32.5,,0.79
942,Kamfen,E-men Lobster Soup,Pack,China,32.5,,0.79
941,Ko-Lee,Go Noodles Chicken Special,Pack,UK,37.5,,0.79
940,Wai Wai,Sour Soup Flavor,Pack,Thailand,35.0,,0.79
939,Pot Noodle,Sweet & Sour,Cup,UK,37.5,,1.29
938,Maruchan,Yakisoba Four Cheese,Tray,USA,37.5,,2.19
937,Mama,Shrimp (TOM YUM),Pack,Thailand,37.5,,0.79
936,Yamachan,Mild Tonkotsu,Pack,USA,50.0,,0.79
935,Maruchan,Beef,Cup,USA,35.0,,1.29
934,Nongshim,Jinjja Jinjja Flamin' Hot & Nutty,Pack,USA,50.0,2013 #4,0.79
933,Paldo,Kokomen Spicy Chicken,Cup,South Korea,45.0,,1.29
932,Paldo,Namja Ramen (USA version),Pack,South Korea,50.0,,0.79
931,Kamfen,dried Mix Noodles Soya Bean Paste,Tray,China,37.5,,2.19
930,Maruchan,35% Less Sodium Beef,Cup,USA,35.0,,1.29
929,Vina Acecook,Good Artificial Minced Pork Bean Vermicelli,Pack,Vietnam,37.5,,0.79
928,Kamfen,Dried Mix Noodles Artificial Spicy Pork,Tray,China,40.0,,2.19
927,Paldo,Kokomen Spicy Chicken,Bowl,South Korea,47.5,,1.79
926,Ibumie,VegeMee Vegetarian Flavour,Pack,Malaysia,27.5,,0.79
925,Emart,Dare You! Habanero Ramen,Pack,South Korea,37.5,,0.79
924,Maruchan,35% Less Sodium Chicken,Pack,USA,37.5,,0.79
923,Ibumie,LadMee Hot Pepper,Pack,Malaysia,35.0,,0.79
922,Sunlee,Shitake Mushroom Vernicalli,Bowl,Thailand,12.5,,1.79
921,Ottogi,Jjajang Bokki,Bowl,South Korea,35.0,,1.79
920,Shirakiku,Hot & Spicy Udon,Pack,USA,30.0,,0.79
919,Maruchan,35% Less Sodium Beef,Pack,USA,35.0,,0.79
918,Nongshim,Tempura Udon Flavor Cup Ramyun,Cup,South Korea,45.0,,1.29
917,Vina Acecook,Good Chicken Abalone Bean Vermicelli,Pack,Vietnam,32.5,,0.79
916,Goku Uma,Seafood Flavor Japanese Noodles,Bowl,Japan,42.5,,1.79
915,Wai Wai,Casserole Beef Flavour,Pack,Thailand,35.0,,0.79
914,Nissin,Ramen Shop Sapporo Miso,Pack,Japan,40.0,,0.79
913,Nongshim,Spicy Shrimp Cup Ramyun,Cup,South Korea,42.5,,1.29
912,Maruchan,Instant Lunch Shrimp,Cup,USA,37.5,,1.29
911,Nissin,Top Ramen Cucharealo Habanero Shrimp,Pack,USA,37.5,,0.79
910,Paldo,Namja Ramyun,Bowl,South Korea,42.5,"
",1.79
909,Indomie,Kriuuk Bawang,Pack,Indonesia,42.5,,0.79
908,Sapporo Ichiban,Original Flavor,Cup,USA,35.0,,1.29
907,Nongshim,Neoguri Spicy Seafood,Cup,South Korea,40.0,,1.29
906,Daddy,Kari 365 Curry Flavour,Pack,Malaysia,50.0,,0.79
905,Tradition,Vegetable Instant Noodle soup,Cup,USA,32.5,,1.29
904,Myojo,Ippei-chan Yomise-No Yakisoba Oriental,Tray,Japan,47.5,,2.19
903,Han's South Korea,Rice Noodle With Seafood Flavored Soup,Tray,South Korea,35.0,,2.19
902,Sunlee,Pho Bo Beef Flavour Rice Stick,Bowl,Thailand,32.5,,1.79
901,Sarimi,Rasa Ayam Bawang,Pack,Indonesia,35.0,,0.79
900,Maruchan,Instant Lunch Chicken,Cup,USA,35.0,,1.29
899,FMF,Chow Tomato ,Pack,Fiji,42.5,,0.79
898,Long Kow,Crystal Noodles Savory Shoyu,Cup,China,15.0,,1.29
897,FMF,Chow Masala,Pack,Fiji,40.0,,0.79
896,Vina Acecook,Good Tomyum Kung Bean Vermicelli,Pack,Vietnam,35.0,,0.79
895,SuperMi,Sedaaap Mi Goreng,Pack,Indonesia,50.0,,0.79
894,Han's South Korea,Rice Noodle With Kimchi Flavored Soup,Tray,South Korea,30.0,,2.19
893,Paldo,Bowl Noodle Shrimp Flavor,Bowl,South Korea,32.5,,1.79
892,ABC,Selera Pedas Hot Tomato Soup Flavor,Pack,Indonesia,45.0,,0.79
891,Vina Acecook,Hao Hao Mushroom,Pack,Vietnam,27.5,,0.79
890,Unif / Tung-I,Mushroom Flavor Ramen Noodles,Pack,Vietnam,35.0,,0.79
889,Yamachan,Rich Shoyu Ramen,Pack,USA,40.0,,0.79
888,Yamachan,Nagasaki Sara Udon Chicken ,Pack,USA,42.5,,0.79
887,Yamachan,Cold Noodles With Lemon Soy Dressing,Pack,USA,40.0,,0.79
886,Yamachan,Tonkotsu-Shoyu Rich Pork Flavor Ramen,Pack,USA,47.5,,0.79
885,Yamachan,Miso Ramen Rich Sapporo Miso,Pack,USA,50.0,,0.79
884,Yamachan,Miso Ramen - Mild,Pack,USA,40.0,,0.79
883,Yamachan,Shio Ramen Seafood Mild,Pack,USA,45.0,,0.79
882,SuperMi,GoBang,Pack,Indonesia,50.0,,0.79
881,Han's South Korea,Rice Noodle With Hot & Spicy,Tray,South Korea,32.5,,2.19
880,Golden Wheat,South Korean Style Seafood,Cup,China,27.5,,1.29
879,Song Hak,Rice Topokki,Bowl,South Korea,50.0,,1.79
878,Nissin,Top Ramen Short Cuts Lime Chili,Pack,USA,37.5,,0.79
877,Nongshim,Shin Bowl (New),Bowl,USA,42.5,,1.79
876,Sarimi,Soto Koya Pedasss,Pack,Indonesia,32.5,,0.79
875,Sunlee,Artificial Chicken Rice Vermicelli,Bowl,Thailand,25.0,,1.79
874,Fuji Mengyo,Nabeyaki Udon,Bowl,Japan,35.0,,1.79
873,Vifon,Viet Rice Noodles Chicken,Pack,Vietnam,35.0,,0.79
872,Nongshim,Chapagetti,Bowl,USA,50.0,,1.79
871,Dragonfly,Artificial Hot & Sour Shrimp,Pack,China,40.0,,0.79
870,SuperMi,Mi Keriting Rasa Ayam Bawang,Pack,Indonesia,37.5,,0.79
869,Vina Acecook,Good Chicken Bean Vermicelli,Pack,Vietnam,32.5,,0.79
868,CJ CheilJedang,Katsuobushi Udon,Bowl,South Korea,37.5,,1.79
867,Indomie,Rasa Coto Makassar,Pack,Indonesia,40.0,,0.79
866,Master Kong,Mianba,Pack,China,40.0,,0.79
865,Little Cook,Stewed Duck,Cup,Thailand,30.0,,1.29
864,Unif / Tung-I,Chinese Spices Tong Tsai Bean Vermicelli,Pack,Taiwan,35.0,,0.79
863,Indomie,Special Fried Curly Noodle (Local),Pack,Indonesia,50.0,,0.79
862,Nissin,Top Ramen Short Cuts Roast Chicken,Pack,USA,42.5,,0.79
861,Vina Acecook,Hao Hao Mi Chay Vegetarian,Pack,Vietnam,32.5,,0.79
860,Baijia,Artificial Pickled Cabbage Fish,Pack,China,27.5,,0.79
859,Tradition,Imitation Chicken Vegetarian,Cup,USA,37.5,,1.29
858,Indomie,Rasa Mi Cakalang,Pack,Indonesia,45.0,,0.79
857,Sempio,Seafood Vermicelli Anchovy,Bowl,South Korea,42.5,,1.79
856,Little Cook,Mushroom Vegetarian,Bowl,Thailand,47.5,,1.79
855,Vina Acecook,Bestcook Hot & Sour Shrimp,Bowl,Vietnam,42.5,,1.79
854,Long Kow,Crystal Noodles Hot & Sour,Bowl,China,35.0,,1.79
853,Dongwon,RaUdong Unfried Noodle With Kimchi,Bowl,South Korea,45.0,,1.79
852,SuperMi,Sedaaap Mi Kuah Rasa Kari Ayam,Pack,Indonesia,40.0,,0.79
851,Dragonfly,Artificial Pork Ribs,Bowl,China,35.0,,1.79
850,Nissin,Top Ramen Short Cuts Chicken,Pack,USA,40.0,,0.79
849,Nissin,Top Ramen Cucharealo Tomato Chicken,Pack,USA,35.0,,0.79
848,Golden Wheat,South Korean Style Spicy Pork,Cup,China,35.0,,1.29
847,Itomen,Sansai Soba Edible Wld Plant,Bowl,Japan,32.5,,1.79
846,Vifon,Mi Kim Chee,Pack,Vietnam,37.5,,0.79
845,Nongshim,Doong Ji Cold Noodle Chilled Broth,Pack,South Korea,42.5,,0.79
844,Maggi,2 Minute Noodles Perencah Asam Laksa,Pack,Malaysia,40.0,,0.79
843,Nissin,Top Ramen Short Cuts Beef,Pack,USA,35.0,,0.79
842,JML,Artificial Stew Beef,Bowl,China,37.5,,1.79
841,Nongshim,Chapagetti (South Korean),Pack,South Korea,40.0,,0.79
840,Chewy,Stir Rice Vermicelli Singaporean Laksa,Tray,China,37.5,,2.19
839,CJ CheilJedang,Mild Bean Curd Stew,Cup,South Korea,20.0,,1.29
838,Sarimi,Soto Koya Gurih,Pack,Indonesia,40.0,,0.79
837,Nissin,Top Ramen Cucharealo Picante Chicken,Pack,USA,45.0,,0.79
836,Binh Tay,Mi Chay Vegetarian,Pack,Vietnam,35.0,,0.79
835,Mr. Noodles,Shrimp,Pack,Canada,25.0,,0.79
834,Indomie,Mi Goreng Kriuuk Pedas,Pack,Indonesia,37.5,,0.79
833,Wai Wai,Vegetarian,Pack,Thailand,35.0,,0.79
832,Dragonfly,Mee Goreng Dry Ramen Noodles,Pack,China,37.5,,0.79
831,Vifon,Instant Porridge Chicken,Pack,Vietnam,32.5,,0.79
830,Seven-Eleven,Seven & I Shoyu,Cup,Japan,45.0,,1.29
829,Paldo,Kko Kko Myun King Cup,Bowl,South Korea,47.5,,1.79
828,Paldo,Seolleongtangmyeon,Pack,South Korea,35.0,,0.79
827,Paldo,Rabokki,Pack,South Korea,47.5,,0.79
826,Paldo,Namja,Pack,South Korea,50.0,,0.79
825,Paldo,Shoyu,Cup,Japan,32.5,,1.29
824,Paldo,Bibim Men Cucumber,Pack,South Korea,50.0,,0.79
823,Paldo,Kokomen Spicy Chicken,Pack,South Korea,50.0,2013 #9,0.79
822,Paldo,Speed King Bowl (Prototype),Bowl,South Korea,35.0,,1.79
821,Master Kong,Potatoes & Stewed Beef,Pack,China,50.0,,0.79
820,Sunlee,Tom Yum Shrimp Rice Stick,Bowl,Thailand,37.5,,1.79
819,Maruchan,Tempura Soba,Pack,Japan,40.0,,0.79
818,SuperMi,Sedaaap Mi Kuah Rasa Soto,Pack,Indonesia,40.0,,0.79
817,Souper,Bowl Ramen Shrimp,Bowl,Taiwan,37.5,,1.79
816,Vina Acecook,Oh! Ricey Phnom Penh Rice Noodle,Pack,Vietnam,37.5,,0.79
815,Chencun,Stewde Chicken Of Mushroom,Cup,China,32.5,,1.29
814,Indomie,Beef,Pack,Indonesia,35.0,,0.79
813,Mr. Noodles,Spicy Chicken,Pack,Canada,20.0,,0.79
812,Master Kong,Spicy Beef,Pack,China,37.5,,0.79
811,Mr. Noodles,Vegetable,Pack,Canada,17.5,,0.79
810,ABC,Selera Pedas Mi Goreng Hot Chicken Lemon,Pack,Indonesia,42.5,,0.79
809,Nongshim,Neoguri Mild (South Korea),Pack,South Korea,40.0,,0.79
808,Kim's Bowl,Vegetarian Tom Yum,Bowl,Thailand,35.0,,1.79
807,SuperMi,Super Rasa Ayam Bawang,Pack,Indonesia,40.0,,0.79
806,Ohsung,Hot Spicy Bowl With Soy Peptide,Bowl,South Korea,35.0,,1.79
805,Acecook,Super Big Ramen Soy Sauce,Bowl,Japan,12.5,,1.79
804,Little Cook,Abalone Chicken,Cup,Thailand,17.5,,1.29
803,Master Kong,Premium Taste Roasted Beef,Bowl,China,40.0,,1.79
802,Sarimi,Isi 2 Mi Goreng Rasa Ayam Kecap,Pack,Indonesia,45.0,,0.79
801,Gau Do,Hot Sour Shrimp,Pack,Vietnam,37.5,,0.79
800,Mr. Noodles,Chicken,Pack,Canada,30.0,,0.79
799,Nongshim,Bowl Noodle Savory Chicken (New),Bowl,USA,42.5,,1.79
798,Golden Wheat,South Korean Style Pork,Cup,China,30.0,,1.29
797,Golden Mie,Vegetable,Pack,Dubai,37.5,,0.79
796,Vina Acecook,Kingcook Vegetable,Pack,Vietnam,30.0,,0.79
795,Master Kong,Red Oil Dan Dan,Tray,China,27.5,,2.19
